id,lat,lng,locale,displayName,displayNameAlternate,street,zipCode,city,timezone,stateProvinceCode,displayAddress
1,38.8176,-9.148,pt/pt,Loures,IKEA Loures,EN 250 Rua 28 de Setembro,2660-001,"Frielas, Loures, Lisboa",Europe/Lisbon,PT11,"EN 250 Rua 28 de Setembro, Frielas, Loures, Lisboa"
1,38.8176,-9.148,pt/en,Loures,IKEA Loures,EN 250 Rua 28 de Setembro,2660-001,"Frielas, Loures, Lisboa",Europe/Lisbon,PT11,"EN 250 Rua 28 de Setembro, Frielas, Loures, Lisboa"
2,50.4863,30.5219,ua/uk,IKEA Київ,IKEA Київ,"проспект Степана Бандери, 36,",04073,Kyiv,Europe/Kiev,UA30,"проспект Степана Бандери, 36,, Kyiv"
3,49.1899,-123.0797,ca/en,Richmond,IKEA Richmond,3320 Jacombs Road,V6V 1Z6,Richmond,America/Vancouver,CABC,"3320 Jacombs Road, Richmond"
3,49.1899,-123.0797,ca/fr,Richmond,IKEA Richmond,3320 Jacombs Road,V6V 1Z6,Richmond,America/Vancouver,CABC,"3320 Jacombs Road, Richmond"
4,45.3503,-75.7841,ca/en,Ottawa,IKEA Ottawa,2685 Iris Street,K2C 3S4,Ottawa,America/Toronto,CAON,"2685 Iris Street, Ottawa"
4,45.3503,-75.7841,ca/fr,Ottawa,IKEA Ottawa,2685 Iris Street,K2C 3S4,Ottawa,America/Toronto,CAON,"2685 Iris Street, Ottawa"
5,56.996218445547804,9.865353140687175,dk/da,Aalborg,IKEA Aalborg,Krebsen 40,9200,Aalborg,Europe/Copenhagen,DK80,"Krebsen 40, Aalborg"
6,-37.9275,145.1438,au/en,Springvale,IKEA Springvale,917 Princes Highway,3171,Springvale,Australia/Melbourne,AUVI,"917 Princes Highway, Springvale"
7,58.1873,8.1584,no/no,Sørlandet,IKEA Sørlandet,Sydinga 20,4636,Kristiansand,Europe/Oslo,,"Sydinga 20, Kristiansand"
7,58.1873,8.1584,no/en,Sørlandet,IKEA Sørlandet,Sydinga 20,4636,Kristiansand,Europe/Oslo,,"Sydinga 20, Kristiansand"
8,61.451,23.7704,fi/fi,Tampere,IKEA Tampere,Leppästensuonkatu 4,33840,Tampere,Europe/Helsinki,FILS,"Leppästensuonkatu 4, Tampere"
8,61.451,23.7704,fi/en,Tampere,IKEA Tampere,Leppästensuonkatu 4,33840,Tampere,Europe/Helsinki,FILS,"Leppästensuonkatu 4, Tampere"
9,41.2094959,-8.6884153,pt/pt,Matosinhos,IKEA Matosinhos,Avenida Dr. Óscar Lopes,4450-745,Matosinhos,Europe/Lisbon,PT13,"Avenida Dr. Óscar Lopes, Matosinhos"
9,41.2094959,-8.6884153,pt/en,Matosinhos,IKEA Matosinhos,Avenida Dr. Óscar Lopes,4450-745,Matosinhos,Europe/Lisbon,PT13,"Avenida Dr. Óscar Lopes, Matosinhos"
10,56.5486,14.1327,se/sv,HSU SE,IKEA HSU SE,SJÖGATAN,34381,ÄLMHULT,Europe/Stockholm,,"SJÖGATAN, ÄLMHULT"
10,56.5486,14.1327,se/en,HSU SE,IKEA HSU SE,SJÖGATAN,34381,ÄLMHULT,Europe/Stockholm,,"SJÖGATAN, ÄLMHULT"
12,59.2707,17.9173,se/sv,Stockholm Kungens Kurva,IKEA Stockholm Kungens Kurva,Ekgårdsvägen 1,14 175,Kungens Kurva,Europe/Stockholm,SEAB,"Ekgårdsvägen 1, Kungens Kurva"
12,59.2707,17.9173,se/en,Stockholm Kungens Kurva,IKEA Stockholm Kungens Kurva,Ekgårdsvägen 1,14 175,Kungens Kurva,Europe/Stockholm,SEAB,"Ekgårdsvägen 1, Kungens Kurva"
17,58.4333,15.5867,se/sv,Linköping,IKEA Linköping,Västra Svedengatan 7,581 11,Linköping,Europe/Stockholm,,"Västra Svedengatan 7, Linköping"
17,58.4333,15.5867,se/en,Linköping,IKEA Linköping,Västra Svedengatan 7,581 11,Linköping,Europe/Stockholm,,"Västra Svedengatan 7, Linköping"
18,43.97830544461172,4.891127345993009,fr/fr,Avignon,IKEA Avignon,100 CHEMIN DU PONT BLANC,84270,VEDENE,Europe/Paris,FRPAC,"100 CHEMIN DU PONT BLANC, VEDENE"
19,59.4208,17.8581,se/sv,Stockholm Barkarby,IKEA Stockholm Barkarby,Folkungavägen 50,17738,Barkarby,Europe/Stockholm,,"Folkungavägen 50, Barkarby"
19,59.4208,17.8581,se/en,Stockholm Barkarby,IKEA Stockholm Barkarby,Folkungavägen 50,17738,Barkarby,Europe/Stockholm,,"Folkungavägen 50, Barkarby"
20,59.6078,16.457,se/sv,Västerås,IKEA Västerås,Domkraftsvägen 2,721 38,Västerås,Europe/Stockholm,,"Domkraftsvägen 2, Västerås"
20,59.6078,16.457,se/en,Västerås,IKEA Västerås,Domkraftsvägen 2,721 38,Västerås,Europe/Stockholm,,"Domkraftsvägen 2, Västerås"
21,45.7925,16.15555,hr/hr,Zagreb,Robna kuća IKEA Zagreb,Ulica Alfreda Nobela 2,10361,Sop,Europe/Zagreb,HR21,"Ulica Alfreda Nobela 2, Sop"
22,1.3744558681055423,103.93235696881214,sg/en,Tampines,IKEA Tampines,60 Tampines North Drive 2,528764,Singapore 528764,Asia/Singapore,,"60 Tampines North Drive 2, Singapore 528764"
23,28.0536,-16.6121,es/es,Tenerife,IKEA Tenerife,PARQUE COMERCIAL LA LAGUNA,38205,"LA LAGUNA, TENERIFE",Atlantic/Canary,ESTF,"PARQUE COMERCIAL LA LAGUNA, LA LAGUNA, TENERIFE"
23,28.0536,-16.6121,es/eu,Tenerifa,IKEA Tenerifa,PARQUE COMERCIAL LA LAGUNA,38205,"LA LAGUNA, TENERIFE",Atlantic/Canary,ESTF,"PARQUE COMERCIAL LA LAGUNA, LA LAGUNA, TENERIFE"
23,28.0536,-16.6121,es/gl,Tenerifa,IKEA Tenerifa,PARQUE COMERCIAL LA LAGUNA,38205,"LA LAGUNA, TENERIFE",Atlantic/Canary,ESTF,"PARQUE COMERCIAL LA LAGUNA, LA LAGUNA, TENERIFE"
23,28.0536,-16.6121,es/ca,Tenerifa,IKEA Tenerifa,PARQUE COMERCIAL LA LAGUNA,38205,"LA LAGUNA, TENERIFE",Atlantic/Canary,ESTF,"PARQUE COMERCIAL LA LAGUNA, LA LAGUNA, TENERIFE"
23,28.0536,-16.6121,es/en,Tenerifa,IKEA Tenerifa,PARQUE COMERCIAL LA LAGUNA,38205,"LA LAGUNA, TENERIFE",Atlantic/Canary,ESTF,"PARQUE COMERCIAL LA LAGUNA, LA LAGUNA, TENERIFE"
26,42.3252,-83.4516,us/en,"Canton, MI","IKEA Canton, MI",41640 Ford Road,48187,Canton,America/Detroit,USMI,"41640 Ford Road, Canton"
26,42.3252,-83.4516,us/es,"Canton, MI","IKEA Canton, MI",41640 Ford Road,48187,Canton,America/Detroit,USMI,"41640 Ford Road, Canton"
27,30.5569,-97.6897,us/en,"Round Rock, TX","IKEA Round Rock, TX",1 IKEA Way,78665,Round Rock,America/Chicago,USTX,"1 IKEA Way, Round Rock"
27,30.5569,-97.6897,us/es,"Round Rock, TX","IKEA Round Rock, TX",1 IKEA Way,78665,Round Rock,America/Chicago,USTX,"1 IKEA Way, Round Rock"
28,45.5712,-122.5537,us/en,"Portland, OR","IKEA Portland, OR",10280 NE Cascades Parkway,97220,Portland,America/Los_Angeles,USOR,"10280 NE Cascades Parkway, Portland"
28,45.5712,-122.5537,us/es,"Portland, OR","IKEA Portland, OR",10280 NE Cascades Parkway,97220,Portland,America/Los_Angeles,USOR,"10280 NE Cascades Parkway, Portland"
29,42.3941,14.168,it/it,Chieti San Giovanni Teatino,IKEA Chieti San Giovanni Teatino,"Via Regolizie, 22",66020,SAN GIOVANNI TEATINO,Europe/Rome,ITCH,"Via Regolizie, 22, SAN GIOVANNI TEATINO"
30,41.62736,-4.78812,es/eu,IKEA Valladolid,IKEA Valladolid,Calle Me Falta un Tornillo 5,47195,Arroyo de la Encomienda (Valladolid),Europe/Madrid,ESVA,"Calle Me Falta un Tornillo 5, Arroyo de la Encomienda (Valladolid)"
30,41.62736,-4.78812,es/gl,IKEA Valladolid,IKEA Valladolid,Calle Me Falta un Tornillo 5,47195,Arroyo de la Encomienda (Valladolid),Europe/Madrid,ESVA,"Calle Me Falta un Tornillo 5, Arroyo de la Encomienda (Valladolid)"
30,41.62736,-4.78812,es/ca,IKEA Valladolid,IKEA Valladolid,Calle Me Falta un Tornillo 5,47195,Arroyo de la Encomienda (Valladolid),Europe/Madrid,ESVA,"Calle Me Falta un Tornillo 5, Arroyo de la Encomienda (Valladolid)"
30,41.62736,-4.78812,es/en,IKEA Valladolid,IKEA Valladolid,Calle Me Falta un Tornillo 5,47195,Arroyo de la Encomienda (Valladolid),Europe/Madrid,ESVA,"Calle Me Falta un Tornillo 5, Arroyo de la Encomienda (Valladolid)"
30,41.62736,-4.78812,es/es,Valladolid,IKEA Valladolid,Calle Me Falta un Tornillo 5,47195,Arroyo de la Encomienda (Valladolid),Europe/Madrid,ESVA,"Calle Me Falta un Tornillo 5, Arroyo de la Encomienda (Valladolid)"
31,40.35050496066859,-3.855852149987735,es/es,Alcorcón,IKEA Alcorcón,"Avenida del  Ejército de Tierra 1, Polígono El Lucero",28922,Alcorcón (Madrid),Europe/Madrid,ESM,"Avenida del  Ejército de Tierra 1, Polígono El Lucero, Alcorcón (Madrid)"
31,40.35050496066859,-3.855852149987735,es/eu,Alcorcón,IKEA Alcorcón,"Avenida del  Ejército de Tierra 1, Polígono El Lucero",28922,Alcorcón (Madrid),Europe/Madrid,ESM,"Avenida del  Ejército de Tierra 1, Polígono El Lucero, Alcorcón (Madrid)"
31,40.35050496066859,-3.855852149987735,es/gl,Alcorcón,IKEA Alcorcón,"Polígono El Lucero, Avenida Ejército de Tierra 1",28922,Alcorcon - Madrid,Europe/Madrid,ESM,"Polígono El Lucero, Avenida Ejército de Tierra 1, Alcorcon - Madrid"
31,40.35050496066859,-3.855852149987735,es/ca,Alcorcón,IKEA Alcorcón,"Avenida del  Ejército de Tierra 1, Polígono El Lucero",28922,Alcorcón (Madrid),Europe/Madrid,ESM,"Avenida del  Ejército de Tierra 1, Polígono El Lucero, Alcorcón (Madrid)"
31,40.35050496066859,-3.855852149987735,es/en,Alcorcón,IKEA Alcorcón,Avda Ejercito de Tierra 1 El Lucero,28922,Alcorcon - Madrid,Europe/Madrid,ESM,"Avda Ejercito de Tierra 1 El Lucero, Alcorcon - Madrid"
38,53.4073,-6.2758,ie/en,Ballymun,IKEA Ballymun,"Off St Magarets Road, Ballymun",D11 FW18,Dublin,Europe/Dublin,IED,"Off St Magarets Road, Ballymun, Dublin"
39,45.4912,-73.6908,ca/en,Montreal,IKEA Montreal,9191 Boulevard Cavendish,H4T 1M8,Montreal,America/Montreal,CAQC,"9191 Boulevard Cavendish, Montreal"
39,45.4912,-73.6908,ca/fr,Montréal,IKEA Montréal,9191 Boulevard Cavendish,H4T 1M8,Montréal,America/Montreal,CAQC,"9191 Boulevard Cavendish, Montréal"
40,43.3279,-79.8292,ca/en,Burlington,IKEA Burlington,1065 Plains Road East,L7T 4K1,Burlington,America/Toronto,CAON,"1065 Plains Road East, Burlington"
40,43.3279,-79.8292,ca/fr,Burlington,IKEA Burlington,1065 Plains Road East,L7T 4K1,Burlington,America/Toronto,CAON,"1065 Plains Road East, Burlington"
42,27.9541,-82.4327,us/en,"Tampa, FL","IKEA Tampa, FL",1103 N 22nd Street,33605,Tampa,America/New_York,USFL,"1103 N 22nd Street, Tampa"
42,27.9541,-82.4327,us/es,"Tampa, FL","IKEA Tampa, FL",1103 N 22nd Street,33605,Tampa,America/New_York,USFL,"1103 N 22nd Street, Tampa"
44,28.9744,-13.5355,es/es,Lanzarote,IKEA Lanzarote,PARQUE INDUSTRIAL ARRECIFE PUERTO,35500,LANZAROTE,Atlantic/Canary,ESGC,"PARQUE INDUSTRIAL ARRECIFE PUERTO, LANZAROTE"
44,28.9744,-13.5355,es/eu,Lanzarote,IKEA Lanzarote,PARQUE INDUSTRIAL ARRECIFE PUERTO,35500,LANZAROTE,Atlantic/Canary,ESGC,"PARQUE INDUSTRIAL ARRECIFE PUERTO, LANZAROTE"
44,28.9744,-13.5355,es/gl,Lanzarote,IKEA Lanzarote,PARQUE INDUSTRIAL ARRECIFE PUERTO,35500,LANZAROTE,Atlantic/Canary,ESGC,"PARQUE INDUSTRIAL ARRECIFE PUERTO, LANZAROTE"
44,28.9744,-13.5355,es/ca,Lanzarote,IKEA Lanzarote,PARQUE INDUSTRIAL ARRECIFE PUERTO,35500,LANZAROTE,Atlantic/Canary,ESGC,"PARQUE INDUSTRIAL ARRECIFE PUERTO, LANZAROTE"
44,28.9744,-13.5355,es/en,Lanzarote,IKEA Lanzarote,PARQUE INDUSTRIAL ARRECIFE PUERTO,35500,LANZAROTE,Atlantic/Canary,ESGC,"PARQUE INDUSTRIAL ARRECIFE PUERTO, LANZAROTE"
45,1.2884,103.8056,sg/en,Alexandra,IKEA Alexandra,317 Alexandra Road,159965,Singapore,Asia/Singapore,,"317 Alexandra Road, Singapore"
47,39.5534,2.7034,es/es,Mallorca,IKEA Mallorca,Cami Fondo S/N (Via Cintura),07007,Palma De Mallorca,Europe/Madrid,ESPM,"Cami Fondo S/N (Via Cintura), Palma De Mallorca"
47,39.5534,2.7034,es/eu,Mallorca,IKEA Mallorca,Cami Fondo S/N (Via Cintura),07007,Palma De Mallorca,Europe/Madrid,ESPM,"Cami Fondo S/N (Via Cintura), Palma De Mallorca"
47,39.5534,2.7034,es/gl,Mallorca,IKEA Mallorca,Cami Fondo S/N (Via Cintura),07007,Palma De Mallorca,Europe/Madrid,ESPM,"Cami Fondo S/N (Via Cintura), Palma De Mallorca"
47,39.5534,2.7034,es/ca,Mallorca,IKEA Mallorca,Cami Fondo S/N (Via Cintura),07007,Palma De Mallorca,Europe/Madrid,ESPM,"Cami Fondo S/N (Via Cintura), Palma De Mallorca"
47,39.5534,2.7034,es/en,Mallorca,IKEA Mallorca,Cami Fondo S/N (Via Cintura),07007,Palma De Mallorca,Europe/Madrid,ESPM,"Cami Fondo S/N (Via Cintura), Palma De Mallorca"
48,39.5369,-0.5541,es/es,Central unit Ribarroja Del Turia,IKEA Central unit Ribarroja Del Turia,Calle a Nave 12,46190,Ribarroja Del Turia - Valencia,Europe/Madrid,ESV,"Calle a Nave 12, Ribarroja Del Turia - Valencia"
48,39.5369,-0.5541,es/eu,Central unit Ribarroja Del Turia,IKEA Central unit Ribarroja Del Turia,Calle a Nave 12,46190,Ribarroja Del Turia - Valencia,Europe/Madrid,ESV,"Calle a Nave 12, Ribarroja Del Turia - Valencia"
48,39.5369,-0.5541,es/gl,Central unit Ribarroja Del Turia,IKEA Central unit Ribarroja Del Turia,Calle a Nave 12,46190,Ribarroja Del Turia - Valencia,Europe/Madrid,ESV,"Calle a Nave 12, Ribarroja Del Turia - Valencia"
48,39.5369,-0.5541,es/ca,Central unit Ribarroja Del Turia,IKEA Central unit Ribarroja Del Turia,Calle a Nave 12,46190,Ribarroja Del Turia - Valencia,Europe/Madrid,ESV,"Calle a Nave 12, Ribarroja Del Turia - Valencia"
48,39.5369,-0.5541,es/en,Central unit Ribarroja Del Turia,IKEA Central unit Ribarroja Del Turia,Calle a Nave 12,46190,Ribarroja Del Turia - Valencia,Europe/Madrid,ESV,"Calle a Nave 12, Ribarroja Del Turia - Valencia"
50,44.71038,20.56313,rs/sr,Beograd,IKEA Beograd,Astrid Lindgren 11,11231,Beograd,Europe/Belgrade,RS00,"Astrid Lindgren 11, Beograd"
51,50.3921,2.9775,fr/fr,Hénin-Beaumont,IKEA Hénin-Beaumont,BD OLOF PALME,62110,HENIN BEAUMONT,Europe/Paris,FRHDF,"BD OLOF PALME, HENIN BEAUMONT"
53,58.356,11.8176,se/sv,Uddevalla,IKEA Uddevalla,Östra Torpvägen 30,45176,UDDEVALLA,Europe/Stockholm,SEO,"Östra Torpvägen 30, UDDEVALLA"
53,58.356,11.8176,se/en,Uddevalla,IKEA Uddevalla,Östra Torpvägen 30,45176,UDDEVALLA,Europe/Stockholm,SEO,"Östra Torpvägen 30, UDDEVALLA"
54,55.6591,12.2871,dk/da,HSU DK,IKEA HSU DK,Mårkærvej 15,2630,Taastrup,Europe/Copenhagen,,"Mårkærvej 15, Taastrup"
55,24.489372220583796,54.61324490994604,ae/ar,أبو ظبي,ايكيا أبو ظبي,"أبو ظبي, جزيرة ياس",52718,أبوظبي,Asia/Dubai,,"أبو ظبي, جزيرة ياس, أبوظبي"
55,24.489372220583796,54.61324490994604,ae/en,Abu Dhabi,IKEA Abu Dhabi,IKEA Abu Dhabi YAS Island,52718,Abu Dhabi,Asia/Dubai,,"IKEA Abu Dhabi YAS Island, Abu Dhabi"
57,13.6476897,100.6788506,th/en,Bangna,IKEA Bangna,"38 Moo 6, Bangna-Trad Rd, Bangkaew",10540,"Bangplee,Samut Prakarn",Asia/Bangkok,TH11,"38 Moo 6, Bangna-Trad Rd, Bangkaew, Bangplee,Samut Prakarn"
57,13.6476897,100.6788506,th/th,บางนา,อิเกีย บางนา,"38 หมู่ 6, ถนนบางนาตราด, บางแก้ว",10540,บางพลี สมุทรปราการ,Asia/Riyadh,TH11,"38 หมู่ 6, ถนนบางนาตราด, บางแก้ว, บางพลี สมุทรปราการ"
59,44.5062,26.085,ro/ro,Băneasa,IKEA Băneasa,"Șos. București-Ploiești nr. 42A, Sector 1",013696,București,Europe/Bucharest,ROB,"Șos. București-Ploiești nr. 42A, Sector 1, București"
60,48.4178,-4.4413,fr/fr,Brest,IKEA Brest,LES CHAMPS DE COATAUDON - LE FROUTVEN,29490,GUIPAVAS,Europe/Paris,FRBRE,"LES CHAMPS DE COATAUDON - LE FROUTVEN, GUIPAVAS"
63,48.30451793,11.6342291,de/de,München-Eching,IKEA München-Eching,Heisenbergstraße 14,85386,Eching,Europe/Berlin,DEBY,"Heisenbergstraße 14, Eching"
63,48.30451793,11.6342291,de/en,München-Eching,IKEA München-Eching,Heisenbergstraße 14,85386,Eching,Europe/Berlin,DEBY,"Heisenbergstraße 14, Eching"
64,39.572,-104.8749,us/es,"Centennial, CO","IKEA Centennial, CO",9800 East IKEA Way,80112,Centennial,America/Denver,USCO,"9800 East IKEA Way, Centennial"
64,39.572,-104.8749,us/en,"Centennial, CO","IKEA Centennial, CO",9800 East IKEA Way,80112,Centennial,America/Denver,USCO,"9800 East IKEA Way, Centennial"
65,26.3097,50.1675,sa/ar,الظهران,ايكيا معرض الظهران,طريق الأمير فيصل بن فهد، الدوحة الجنوبية,31942,الظهران,Asia/Riyadh,SA04,"طريق الأمير فيصل بن فهد، الدوحة الجنوبية, الظهران"
65,26.3097,50.1675,sa/en,Dhahran,IKEA Dhahran store,Prince Faisal Bin Fahad Street,31942,Dhahran,Asia/Riyadh,SA04,"Prince Faisal Bin Fahad Street, Dhahran"
66,48.4047727,10.8713152,de/de,Augsburg,IKEA Augsburg,Otto-Hahn-Straße 99,86368,Gersthofen,Europe/Berlin,DEBY,"Otto-Hahn-Straße 99, Gersthofen"
66,48.4047727,10.8713152,de/en,Augsburg,IKEA Augsburg,Otto-Hahn-Straße 99,86368,Gersthofen,Europe/Berlin,DEBY,"Otto-Hahn-Straße 99, Gersthofen"
67,35.293,-80.7642,us/en,"Charlotte, NC","IKEA Charlotte, NC",8300 IKEA Boulevard,28262,Charlotte,America/New_York,USNC,"8300 IKEA Boulevard, Charlotte"
67,35.293,-80.7642,us/es,"Charlotte, NC","IKEA Charlotte, NC",8300 IKEA Boulevard,28262,Charlotte,America/New_York,USNC,"8300 IKEA Boulevard, Charlotte"
68,50.0587,8.4156,de/de,HSU DE,IKEA HSU DE,Hochheimer Weg 5,65719,Hofheim-Diedenbergen,Europe/Berlin,DEHE,"Hochheimer Weg 5, Hofheim-Diedenbergen"
68,50.0587,8.4156,de/en,HSU DE,IKEA HSU DE,Hochheimer Weg 5,65719,Hofheim-Diedenbergen,Europe/Berlin,DEHE,"Hochheimer Weg 5, Hofheim-Diedenbergen"
69,53.14015975,8.25497267,de/de,Oldenburg,IKEA Oldenburg,Holler Landstraße 89,26135,Oldenburg,Europe/Berlin,DENI,"Holler Landstraße 89, Oldenburg"
69,53.14015975,8.25497267,de/en,Oldenburg,IKEA Oldenburg,Holler Landstraße 89,26135,Oldenburg,Europe/Berlin,DENI,"Holler Landstraße 89, Oldenburg"
70,59.8471,17.6931,se/sv,Uppsala,IKEA Uppsala,Rapsgatan 3,753 23,Uppsala,Europe/Stockholm,,"Rapsgatan 3, Uppsala"
70,59.8471,17.6931,se/en,Uppsala,IKEA Uppsala,Rapsgatan 3,753 23,Uppsala,Europe/Stockholm,,"Rapsgatan 3, Uppsala"
75,49.30552288,8.62934443,de/de,Walldorf,IKEA Walldorf,Josef-Reiert-Straße 9,69190,Walldorf,Europe/Berlin,DEBW,"Josef-Reiert-Straße 9, Walldorf"
75,49.30552288,8.62934443,de/en,Walldorf,IKEA Walldorf,Josef-Reiert-Straße 9,69190,Walldorf,Europe/Berlin,DEBW,"Josef-Reiert-Straße 9, Walldorf"
76,59.875,10.4966,no/no,HSU NO,IKEA HSU NO,Billingstadsletta 18,1396,Billingstad,Europe/Oslo,,"Billingstadsletta 18, Billingstad"
76,59.875,10.4966,no/en,HSU NO,IKEA HSU NO,Billingstadsletta 18,1396,Billingstad,Europe/Oslo,,"Billingstadsletta 18, Billingstad"
78,46.4765,6.3973,ch/de,Aubonne,IKEA Aubonne,Pré Neuf,1170,Aubonne,Europe/Zurich,CHVD,"Pré Neuf, Aubonne"
78,46.4765,6.3973,ch/fr,Aubonne,IKEA Aubonne,Pré Neuf,1170,Aubonne,Europe/Zurich,CHVD,"Pré Neuf, Aubonne"
78,46.4765,6.3973,ch/en,Aubonne,IKEA Aubonne,Pré Neuf,1170,Aubonne,Europe/Zurich,CHVD,"Pré Neuf, Aubonne"
78,46.4765,6.3973,ch/it,Aubonne,IKEA Aubonne,Pré Neuf,1170,Aubonne,Europe/Zurich,CHVD,"Pré Neuf, Aubonne"
79,47.4217,8.3752,ch/de,Spreitenbach,IKEA Spreitenbach,Müslistrasse 16,8957,Spreitenbach,Europe/Zurich,CHAG,"Müslistrasse 16, Spreitenbach"
79,47.4217,8.3752,ch/fr,Spreitenbach,IKEA Spreitenbach,Müslistrasse 16,8957,Spreitenbach,Europe/Zurich,CHAG,"Müslistrasse 16, Spreitenbach"
79,47.4217,8.3752,ch/en,Spreitenbach,IKEA Spreitenbach,Müslistrasse 16,8957,Spreitenbach,Europe/Zurich,CHAG,"Müslistrasse 16, Spreitenbach"
79,47.4217,8.3752,ch/it,Spreitenbach,IKEA Spreitenbach,Müslistrasse 16,8957,Spreitenbach,Europe/Zurich,CHAG,"Müslistrasse 16, Spreitenbach"
82,48.59669576528127,2.439204012938318,fr/fr,Evry,IKEA Evry,1 RUE DU CLOS AUX POIS - LISSE,91090,EVRY,Europe/Paris,FRIDF,"1 RUE DU CLOS AUX POIS - LISSE, EVRY"
83,48.82962043902274,1.9680016277564276,fr/fr,Plaisir,IKEA Plaisir,202 RUE HENRI BARBUSSE,78370,PLAISIR,Europe/Paris,FRIDF,"202 RUE HENRI BARBUSSE, PLAISIR"
85,48.1065,16.3184,at/de,Vösendorf,IKEA Vösendorf,Shopping City Süd,2334,Vösendorf,Europe/Vienna,AT03,"Shopping City Süd, Vösendorf"
85,48.1065,16.3184,at/en,Vösendorf,IKEA Vösendorf,Shopping City Süd,2334,Vösendorf,Europe/Vienna,AT3,"Shopping City Süd, Vösendorf"
86,47.3408339951798,5.064184712334835,fr/fr,Dijon,IKEA Dijon,1 RUE DE CRACOVIE,21000,DIJON,Europe/Paris,FRBFC,"1 RUE DE CRACOVIE, DIJON"
87,51.4976,5.4708,nl/en,Eindhoven,IKEA Eindhoven,Ekkersrijt 4089,5692 DB,Son,Europe/Amsterdam,NLNB,"Ekkersrijt 4089, Son"
87,51.4976,5.4708,nl/nl,Eindhoven,IKEA Eindhoven,Ekkersrijt 4089,5692 DB,Son,Europe/Amsterdam,NLNB,"Ekkersrijt 4089, Son"
88,52.3031,4.9494,nl/en,Amsterdam,IKEA Amsterdam,Hullenbergweg 2,1101 BL,Amsterdam,Europe/Amsterdam,NLNH,"Hullenbergweg 2, Amsterdam"
88,52.3031,4.9494,nl/nl,Amsterdam,IKEA Amsterdam,Hullenbergweg 2,1101 BL,Amsterdam,Europe/Amsterdam,NLNH,"Hullenbergweg 2, Amsterdam"
89,50.8992,5.9454,nl/en,Heerlen,IKEA Heerlen,In de Cramer 142,6412 PM,Heerlen,Europe/Amsterdam,NLLI,"In de Cramer 142, Heerlen"
89,50.8992,5.9454,nl/nl,Heerlen,IKEA Heerlen,In de Cramer 142,6412 PM,Heerlen,Europe/Amsterdam,NLLI,"In de Cramer 142, Heerlen"
90,48.2545,16.4723,at/de,Wien Nord,IKEA Wien Nord,Sverigestrasse 1 A,1220,Wien,Europe/Vienna,AT9,"Sverigestrasse 1 A, Wien"
90,48.2545,16.4723,at/en,Wien Nord,IKEA Wien Nord,Sverigestrasse 1 A,1220,Wien,Europe/Vienna,AT9,"Sverigestrasse 1 A, Wien"
91,59.8739,10.4974,no/no,Slependen,IKEA Slependen,Nesbruveien 40,1396,Billingstad,Europe/Oslo,,"Nesbruveien 40, Billingstad"
91,59.8739,10.4974,no/en,Slependen,IKEA Slependen,Nesbruveien 40,1396,Billingstad,Europe/Oslo,,"Nesbruveien 40, Billingstad"
92,54.10863267,12.051639,de/de,Rostock,IKEA Rostock,Messestraße 25,18069,Rostock,Europe/Berlin,DEMV,"Messestraße 25, Rostock"
92,54.10863267,12.051639,de/en,Rostock,IKEA Rostock,Messestraße 25,18069,Rostock,Europe/Berlin,DEMV,"Messestraße 25, Rostock"
94,55.659344218196985,12.286570982964511,dk/da,Taastrup,IKEA Taastrup,Mårkærvej 15,2630,Taastrup,Europe/Copenhagen,DK15,"Mårkærvej 15, Taastrup"
95,59.9338,10.8731,no/no,Furuset,IKEA Furuset,Strømsveien 303,1081,Oslo,Europe/Oslo,,"Strømsveien 303, Oslo"
95,59.9338,10.8731,no/en,Furuset,IKEA Furuset,Strømsveien 303,1081,Oslo,Europe/Oslo,,"Strømsveien 303, Oslo"
98,37.446606848460526,15.03625493631573,it/it,Catania,IKEA Catania,Tangenziale di Catania - Uscita Zona Industriale Nord. Via Passo del Cavaliere,95121,CATANIA,Europe/Rome,ITCT,"Tangenziale di Catania - Uscita Zona Industriale Nord. Via Passo del Cavaliere, CATANIA"
101,45.9733,8.927,ch/de,Grancia,IKEA Grancia,Centro Lugano Sud,6916,Grancia,Europe/Zurich,CHTI,"Centro Lugano Sud, Grancia"
101,45.9733,8.927,ch/fr,Grancia,IKEA Grancia,Centro Lugano Sud,6916,Grancia,Europe/Zurich,CHTI,"Centro Lugano Sud, Grancia"
101,45.9733,8.927,ch/en,Grancia,IKEA Grancia,Centro Lugano Sud,6916,Grancia,Europe/Zurich,CHTI,"Centro Lugano Sud, Grancia"
101,45.9733,8.927,ch/it,Grancia,IKEA Grancia,Centro Lugano Sud,6916,Grancia,Europe/Zurich,CHTI,"Centro Lugano Sud, Grancia"
102,50.9849209,6.8966186,de/de,Köln-Am Butzweilerhof,IKEA Köln-Am Butzweilerhof,Butzweilerstraße 51,50829,Köln,Europe/Berlin,DENW,"Butzweilerstraße 51, Köln"
102,50.9849209,6.8966186,de/en,Köln-Am Butzweilerhof,IKEA Köln-Am Butzweilerhof,Butzweilerstraße 51,50829,Köln,Europe/Berlin,DENW,"Butzweilerstraße 51, Köln"
103,40.5083,-111.8922,us/en,"Draper, UT","IKEA Draper, UT",67 West IKEA Way,84020,Draper,America/Denver,USUT,"67 West IKEA Way, Draper"
