,name,iso_a3,currency_code,local_price,dollar_ex,GDP_dollar,GDP_local,date
2619,Sweden,SWE,SEK,33.0,7.7119,43349.851,323957.266,2006-01-01
2620,Euro area,EUZ,EUR,2.939573529,0.780365992,33343.0362004801,26786.3317813472,2006-05-01
2621,Britain,GBR,GBP,2.29,0.657375756,38892.333,24875.958,2010-07-01
2622,Argentina,ARG,ARS,20.0,4.1325,10412.974,40739.985,2011-07-01
2623,Peru,PER,PEN,9.5,3.167,3130.79,10249.293,2007-06-01
2624,Costa Rica,CRI,CRC,2050.0,509.54,9270.571,4687846.084,2012-01-01
2625,Turkey,TUR,TRY,5.95,1.5293,8941.404,13869.33,2010-07-01
2626,Poland,POL,PLN,5.9,4.03,4485.064,19492.426,2001-04-01
2627,China,CHN,CNY,10.4,8.28,1282.21,10612.853,2004-05-01
2628,Egypt,EGY,EGP,9.0,5.8,1195.597,7363.365,2005-06-01
2629,Uruguay,URY,UYU,61.0,23.17,9857.304,206366.777,2009-07-01
2630,Ukraine,UKR,UAH,7.25,5.3315,1055.946,5631.032,2004-05-01
2631,Denmark,DNK,DKK,27.75,6.1769,48872.095,293081.556,2006-01-01
2632,New Zealand,NZL,NZD,5.0,1.39275766,28270.425,44571.535,2010-07-01
2633,China,CHN,CNY,10.5,8.026,1751.368,14351.735,2006-05-01
2634,China,CHN,CNY,11.0,7.7743,2095.239,16706.037,2007-01-01
2635,Brazil,BRA,BRL,8.2,1.7233,8851.059,17673.647,2010-01-01
2636,Argentina,ARG,ARS,14.0,3.93375,8337.811,31093.737,2010-07-01
2637,Chile,CHL,CLP,1850.0,462.75,12723.064,6491932.777,2011-07-01
2638,Colombia,COL,COP,6900.0,1956.0,3836.672,9049154.845,2007-06-01
2639,Hong Kong,HKG,HKD,13.3,7.7505,31487.94,245191.344,2009-07-01
2640,United States,USA,USD,3.64,1.0,48586.288,48586.288,2011-07-01
2641,Costa Rica,CRI,CRC,2000.0,582.57,6993.896,3680436.753,2009-07-01
2642,Malaysia,MYS,MYR,5.5,3.4345,6351.127,23297.244,2007-06-01
2643,Canada,CAN,CAD,4.73,1.02095,52285.815,51724.169,2012-01-01
2644,Denmark,DNK,DKK,27.75,6.0647,46571.283,279011.197,2005-06-01
2645,Australia,AUS,AUD,3.25,1.3308,36256.077,47465.375,2006-01-01
2646,Ukraine,UKR,UAH,9.0,5.05,2319.286,11712.394,2007-01-01
2647,Saudi Arabia,SAU,SAR,10.0,3.74955,19196.033,71985.123,2008-06-01
2648,Sri Lanka,LKA,LKR,210.0,114.86,2472.242,284252.723,2010-01-01
2649,Thailand,THA,THB,59.0,40.8,2359.116,97867.018,2004-05-01
2650,Czech Republic,CZE,CZK,67.64,19.7476,19908.146,379282.784,2010-07-01
2651,Philippines,PHL,PHP,102.0,46.47,1923.674,91638.499,2010-07-01
2652,Singapore,SGP,SGD,3.3,1.71,23730.379,41342.672,2004-05-01
2653,Taiwan,TWN,TWD,75.0,32.9255,16892.883,549584.603,2007-01-01
2654,Thailand,THA,THB,60.0,39.755,2894.06,116399.489,2006-01-01
2655,Malaysia,MYS,MYR,5.5,3.6295,5678.332,21504.443,2006-05-01
2656,Egypt,EGY,EGP,13.0,5.58475,2271.232,12521.23,2009-07-01
2657,Argentina,ARG,ARS,4.1,2.88,2997.621,9315.73,2003-04-01
2658,United States,USA,USD,2.46,1.0,37945.761,37945.761,2003-04-01
2659,New Zealand,NZL,NZD,3.95,1.78,15706.697,33834.278,2003-04-01
2660,Brazil,BRA,BRL,6.4,2.3045,4938.537,12022.334,2006-05-01
2661,Canada,CAN,CAD,3.63,1.17485,40559.017,46007.907,2007-01-01
2662,Russia,RUS,RUB,49.0,26.5335,7416.297,201611.744,2007-01-01
2663,Denmark,DNK,DKK,27.75,5.4603,52121.249,309953.516,2007-06-01
2664,United States,USA,USD,2.47,1.0,39405.354,39405.354,2004-05-01
2665,Egypt,EGY,EGP,9.54,5.69025,1563.739,8995.797,2007-06-01
2666,UAE,ARE,AED,10.0,3.67285,41466.918,152287.257,2008-06-01
2667,Russia,RUS,RUB,35.0,28.9,1898.155,53394.476,2001-04-01
2668,Euro area,EUZ,EUR,2.92,0.814929509,32391.7375038093,26052.2444189409,2005-06-01
2669,Germany,DEU,EUR,3.4,0.697520315,42379.71,31941.309,2011-07-01
2670,Hong Kong,HKG,HKD,11.5,7.8,24731.081,192890.065,2003-04-01
2671,South Africa,ZAF,ZAR,15.5,6.971,6276.173,42471.907,2007-06-01
2672,Sweden,SWE,SEK,48.4,7.37355,46734.909,357700.54,2010-07-01
2673,Japan,JPN,JPY,262.0,130.0,34410.68,4181893.67,2002-04-01
2674,Taiwan,TWN,TWD,75.0,33.1755,18053.591,569304.959,2009-07-01
2675,Britain,GBR,GBP,2.29,0.623752495,38892.333,24875.958,2010-01-01
2676,Spain,ESP,EUR,3.5,0.697520315,30566.877,23038.054,2011-07-01
2677,United States,USA,USD,3.43,1.0,48470.553,48470.553,2009-07-01
2678,Germany,DEU,EUR,3.53,0.788239467,46697.376,33553.949,2012-01-01
2679,Brazil,BRA,BRL,8.03,1.9971,9096.943,16681.671,2009-07-01
2680,Japan,JPN,JPY,262.0,120.0,32832.296,4116776.513,2003-04-01
2681,Saudi Arabia,SAU,SAR,9.0,3.75045,17827.359,66852.595,2007-06-01
2682,Colombia,COL,COP,7000.0,2095.6,5622.121,11048240.65,2009-07-01
2683,Switzerland,CHE,CHF,6.5,0.9551,90944.046,80762.135,2012-01-01
2684,Argentina,ARG,ARS,8.25,3.0915,5976.082,18370.363,2007-06-01
2685,Costa Rica,CRI,CRC,1130.0,518.625,5309.271,2714244.847,2007-06-01
2686,Japan,JPN,JPY,320.0,91.54,41469.773,3880330.353,2010-01-01
2687,South Korea,KOR,KRW,3400.0,1140.5,19139.732,24445360.458,2010-01-01
2688,Colombia,COL,COP,7000.0,1798.65,4834.427,10045024.887,2008-06-01
2689,Israel,ISR,ILS,15.9,3.40335,31350.026,117216.965,2011-07-01
2690,Turkey,TUR,TRY,4000000.0,1324500.0,3082.899,3769.12,2002-04-01
2691,Turkey,TUR,TRY,4.1,1.3365,7350.887,9879.038,2006-01-01
2692,Britain,GBR,GBP,1.94,0.506034461,44589.681,24200.404,2007-01-01
2693,Australia,AUS,AUD,4.34,1.2869,49205.307,57532.249,2009-07-01
2694,Argentina,ARG,ARS,4.75,2.897,4314.098,12690.697,2005-06-01
2695,Thailand,THA,THB,60.0,38.445,2894.06,116399.489,2006-05-01
2696,New Zealand,NZL,NZD,3.6,2.47,14021.862,30657.479,2001-04-01
2697,Egypt,EGY,EGP,9.5,5.77075,1331.362,8008.765,2006-05-01
2698,UAE,ARE,AED,10.0,3.6726,44313.566,162741.572,2007-01-01
2699,Sweden,SWE,SEK,38.0,5.96085,53496.534,361570.771,2008-06-01
2700,Russia,RUS,RUB,67.0,32.7959,12463.807,309833.966,2009-07-01
2701,Euro area,EUZ,EUR,3.380031071,0.78015291,39515.1983259993,28361.5226020863,2010-07-01
2702,Pakistan,PAK,PKR,210.0,85.525,1108.978,87175.873,2010-07-01
2703,Euro area,EUZ,EUR,2.74,0.833333333,28437.2583537082,25146.1972290139,2004-05-01
2704,Switzerland,CHE,CHF,6.3,1.2776,56383.878,70207.889,2006-01-01
2705,United States,USA,USD,3.21,1.0,47943.353,47943.353,2008-06-01
2706,Turkey,TUR,TRY,3950000.0,1531000.0,4684.698,7027.699,2004-05-01
2707,China,CHN,CNY,10.5,8.2764,1499.712,12413.115,2005-06-01
2708,United States,USA,USD,2.58,1.0,41641.617,41641.617,2005-06-01
2709,Britain,GBR,GBP,1.99,0.496610632,44589.681,24200.404,2007-06-01
2710,Singapore,SGP,SGD,3.95,1.35275,39432.895,59429.381,2008-06-01
2711,South Africa,ZAF,ZAR,13.95,7.56,2791.18,29353.446,2003-04-01
2712,Philippines,PHL,PHP,85.0,49.05,1470.825,75474.329,2007-01-01
2713,Peru,PER,PEN,8.056,3.0274,4285.984,12536.502,2009-07-01
2714,Greece,GRC,EUR,3.26,0.697520315,26743.4,20156.325,2011-07-01
2715,Malaysia,MYS,MYR,5.04,3.8,4189.053,15918.403,2002-04-01
2716,Egypt,EGY,EGP,10.0,6.19,1252.404,6455.752,2004-05-01
2717,Philippines,PHL,PHP,69.0,55.9,1062.619,57597.497,2004-05-01
2718,Switzerland,CHE,CHF,6.3,1.20885,56383.878,70207.889,2006-05-01
2719,Denmark,DNK,DKK,28.0,4.7044,58641.193,319225.112,2008-06-01
2720,Hong Kong,HKG,HKD,13.3,7.7974,30494.551,237915.946,2008-06-01
2721,Indonesia,IDN,IDR,20900.0,10200.0,2416.785,23440305.605,2009-07-01
2722,New Zealand,NZL,NZD,4.9,1.35685,28270.425,44571.535,2010-01-01
2723,Malaysia,MYS,MYR,5.5,3.238,7480.893,25716.236,2008-06-01
2724,Peru,PER,PEN,9.5,2.84,3633.714,11368.075,2008-06-01
2725,Brazil,BRA,BRL,8.71,1.77495,8851.059,17673.647,2010-07-01
2726,China,CHN,CNY,13.2,6.7769,3813.408,26050.976,2010-07-01
2727,UAE,ARE,AED,12.0,3.673,42986.879,157869.311,2012-01-01
2728,Singapore,SGP,SGD,3.3,1.78,22159.833,39679.139,2003-04-01
2729,Britain,GBR,GBP,1.88,0.566925563,42143.874,23153.113,2006-01-01
2730,Pakistan,PAK,PKR,140.0,60.055,1032.277,61788.604,2007-01-01
2731,Mexico,MEX,MXN,33.0,13.8104,10438.499,116177.533,2009-07-01
2732,Thailand,THA,THB,70.0,33.135,4213.01,144446.304,2010-01-01
2733,Poland,POL,PLN,8.3,3.1969,11532.283,35977.265,2010-07-01
2734,Hungary,HUN,HUF,560.0,206.956,11211.246,2237568.429,2006-01-01
2735,United States,USA,USD,2.35,1.0,37101.453,37101.453,2002-04-01
2736,Venezuela,VEN,VEF,5900.0,2615.92,5421.656,,2006-01-01
2737,Pakistan,PAK,PKR,140.0,70.9,1146.082,69491.716,2008-06-01
2738,Philippines,PHL,PHP,118.0,42.41,2237.157,100917.447,2011-07-01
2739,Argentina,ARG,ARS,4.36,2.95,3761.088,11098.367,2004-05-01
2740,Japan,JPN,JPY,262.0,113.0,35410.229,4105230.499,2004-05-01
2741,Turkey,TUR,TRY,5.15,1.19275,9640.571,12576.353,2008-06-01
2742,Egypt,EGY,EGP,13.0,5.465,2578.884,14250.299,2010-01-01
2743,Thailand,THA,THB,55.0,45.5,2007.735,80533.876,2001-04-01
2744,Australia,AUS,AUD,3.45,1.266865,37976.196,50409.726,2007-01-01
2745,Singapore,SGP,SGD,3.95,1.52375,33768.446,53655.809,2007-06-01
2746,South Korea,KOR,KRW,3400.0,1204.45,19139.732,24445360.458,2010-07-01
2747,Thailand,THA,THB,55.0,43.3,1893.264,84121.327,2002-04-01
2748,Hungary,HUN,HUF,530.0,211.0,8409.098,1886216.821,2004-05-01
2749,New Zealand,NZL,NZD,4.6,1.42796,26219.918,40369.388,2007-01-01
2750,Egypt,EGY,EGP,13.0,5.699,2578.884,14250.299,2010-07-01
2751,Mexico,MEX,MXN,23.0,10.53,7934.694,76617.078,2003-04-01
2752,Australia,AUS,AUD,3.25,1.3015,32871.417,44627.151,2005-06-01
2753,Saudi Arabia,SAU,SAR,9.0,3.7501,12891.306,48342.396,2005-06-01
2754,Brazil,BRA,BRL,10.25,1.805,13631.421,22821.612,2012-01-01
2755,Pakistan,PAK,PKR,200.0,82.6,1108.978,87175.873,2010-01-01
2756,Czech Republic,CZE,CZK,56.57,28.9,8056.318,263791.196,2003-04-01
2757,Czech Republic,CZE,CZK,56.42,26.5,9823.287,277008.656,2004-05-01
2758,Sweden,SWE,SEK,31.0,7.4402,42736.876,314068.459,2005-06-01
2759,Malaysia,MYS,MYR,7.05,3.2135,7543.882,26589.239,2010-07-01
2760,South Korea,KOR,KRW,3700.0,1056.2,23077.161,26690241.165,2011-07-01
2761,South Africa,ZAF,ZAR,17.95,8.2805,6355.879,52447.655,2009-07-01
2762,Venezuela,VEN,VEF,3700.0,1598.0,3778.255,,2003-04-01
2763,United States,USA,USD,3.53,1.0,47102.428,47102.428,2010-07-01
2764,Thailand,THA,THB,59.0,42.7,2096.189,90052.438,2003-04-01
2765,Brazil,BRA,BRL,5.4,3.18,3165.195,9740.835,2004-05-01
2766,Australia,AUS,AUD,3.25,1.33253,36256.077,47465.375,2006-05-01
2767,Hong Kong,HKG,HKD,14.8,7.75655,30593.991,237156.966,2010-01-01
2768,France,FRA,EUR,3.5,0.697520315,42178.577,31789.716,2011-07-01
2769,Canada,CAN,CAD,3.89,1.16085,46773.744,49911.651,2009-07-01
2770,Singapore,SGP,SGD,4.22,1.4645,40008.577,56606.568,2009-07-01
2771,Norway,NOR,NOK,40.0,5.69555,80115.693,503794.183,2010-01-01
2772,Hong Kong,HKG,HKD,14.8,7.7742,30593.991,237156.966,2010-07-01
2773,Euro area,EUZ,EUR,2.91,0.82815735,33343.0362004801,26786.3317813472,2006-01-01
2774,Japan,JPN,JPY,250.0,114.305,37819.107,4168354.311,2006-01-01
2775,UAE,ARE,AED,10.0,3.67285,44313.566,162741.572,2007-06-01
2776,Taiwan,TWN,TWD,75.0,32.1055,16904.543,558805.035,2010-07-01
2777,Netherlands,NLD,EUR,3.45,0.777756173,50175.559,39028.836,2013-07-01
2778,Saudi Arabia,SAU,SAR,10.0,3.7502,28348.593,106307.225,2013-07-01
2779,China,CHN,CNY,17.6,6.5582,8034.287,50033.522,2016-01-01
2780,New Zealand,NZL,NZD,5.1,1.273560876,38061.507,48107.973,2012-07-01
2781,Saudi Arabia,SAU,SAR,11.0,3.75035,27290.198,102338.242,2014-07-01
2782,Poland,POL,PLN,9.2,3.7066,14183.116,44730.358,2015-01-01
2783,Italy,ITA,EUR,4.2,0.908306463,30463.696,27454.04,2016-07-01
2784,Australia,AUS,AUD,4.7,0.959094615,68485.597,66118.566,2013-01-01
2785,Thailand,THA,THB,99.0,31.78,6168.268,189525.998,2014-07-01
2786,Philippines,PHL,PHP,163.0,45.2125,2995.504,132985.883,2015-07-01
2787,Costa Rica,CRI,CRC,2250.0,546.39,11635.197,6219817.713,2016-07-01
2788,Russia,RUS,RUB,130.0,63.40755,9266.725,567513.626,2016-07-01
2789,Hong Kong,HKG,HKD,19.2,7.7508,40185.303,311600.188,2015-07-01
2790,Malaysia,MYS,MYR,7.35,3.13955,10397.902,31817.666,2012-01-01
2791,Turkey,TUR,TRY,6.6,1.86295,11221.402,18801.558,2012-01-01
2792,Denmark,DNK,DKK,28.5,5.5388,61325.575,344423.546,2014-07-01
2793,Israel,ISR,ILS,17.5,3.4138,36945.286,133400.501,2014-07-01
2794,Austria,AUT,EUR,3.19,0.824844311,51452.276,36970.536,2012-07-01
2795,Japan,JPN,JPY,370.0,123.935,38522.771,4081286.506,2015-07-01
2796,Canada,CAN,CAD,5.54,1.1051,52711.32,54299.9,2014-01-01
2797,UAE,ARE,AED,13.0,3.67305,46207.448,169696.854,2014-07-01
2798,Argentina,ARG,ARS,28.0,8.61,13208.831,107315.212,2015-01-01
2799,Ukraine,UKR,UAH,34.0,21.95,3119.576,37112.398,2015-07-01
2800,Sweden,SWE,SEK,41.0,6.9338,60540.218,393120.532,2012-01-01
2801,Belgium,BEL,EUR,3.95,0.737218475,46848.612,35273.92,2014-01-01
2802,Peru,PER,PEN,10.0,3.30585,6413.903,20429.082,2016-07-01
2803,Malaysia,MYS,MYR,7.63,3.1675,10851.657,34192.601,2014-07-01
2804,South Africa,ZAF,ZAR,24.5,10.5145,7458.04,71973.191,2014-07-01
2805,Pakistan,PAK,PKR,375.0,104.82,1535.348,155750.601,2016-07-01
2806,Netherlands,NLD,EUR,3.25,0.788239467,54342.114,39047.001,2012-01-01
2807,Sweden,SWE,SEK,40.7,6.47315,60845.007,396342.654,2014-01-01
2808,India,IND,INR,105.0,60.08875,1438.057,87005.197,2014-07-01
2809,Indonesia,IDN,IDR,22534.0,9160.0,3690.097,32363747.863,2012-01-01
2810,Turkey,TUR,TRY,8.5,2.26155,12488.968,23783.421,2014-01-01
2811,Britain,GBR,GBP,2.49,0.651253663,42106.64,26271.47,2012-01-01
2812,Greece,GRC,EUR,3.05,0.737218475,21712.064,16347.755,2014-01-01
2813,France,FRA,EUR,3.9,0.777756173,42372.071,32958.927,2013-07-01
2814,Austria,AUT,EUR,3.39,0.737218475,50747.384,38209.439,2014-01-01
2815,France,FRA,EUR,3.9,0.863073404,44616.455,33575.411,2015-01-01
2816,Uruguay,URY,UYU,113.0,30.185,16791.911,458109.933,2016-01-01
2817,Netherlands,NLD,EUR,3.45,0.908306463,45302.804,40827.122,2016-07-01
2818,South Africa,ZAF,ZAR,23.5,10.87765,7458.04,71973.191,2014-01-01
2819,United States,USA,USD,4.29,1.0,53363.904,53363.904,2014-07-01
2820,Ireland,IRL,EUR,4.0,0.908306463,62027.39,55899.405,2016-07-01
2821,Mexico,MEX,MXN,37.0,13.687,10554.35,131120.116,2012-07-01
2822,Taiwan,TWN,TWD,79.0,31.02,22844.316,693787.589,2015-07-01
2823,Denmark,DNK,DKK,28.5,5.49795,58623.414,339574.692,2013-01-01
2824,South Africa,ZAF,ZAR,26.0,12.41455,6984.926,75748.03,2015-07-01
2825,Vietnam,VNM,VND,60000.0,22467.5,2581.907,56603826.597,2016-01-01
2826,UAE,ARE,AED,13.0,3.673,40483.337,148675.054,2017-01-01
2827,Canada,CAN,CAD,5.85,1.2897,51025.428,56370.195,2015-07-01
2828,Germany,DEU,EUR,3.79,0.908306463,41107.096,37045.928,2016-07-01
2829,Greece,GRC,EUR,3.3,0.788239467,25437.036,18277.536,2012-01-01
2830,India,IND,INR,89.0,56.165,1449.604,69467.102,2012-07-01
2831,Malaysia,MYS,MYR,7.4,3.1735,10397.902,31817.666,2012-07-01
2832,Saudi Arabia,SAU,SAR,10.0,3.75025,26966.315,101123.683,2012-07-01
2833,Colombia,COL,COP,8600.0,1773.175,8237.281,14810727.385,2013-01-01
2834,Chile,CHL,CLP,2000.0,541.95,15740.391,7796386.33,2014-01-01
2835,UAE,ARE,AED,13.0,3.6731,41422.602,152124.506,2016-07-01
2836,Costa Rica,CRI,CRC,2150.0,498.675,10107.452,5083072.758,2013-07-01
2837,Chile,CHL,CLP,2100.0,564.14,15740.391,7796386.33,2014-07-01
2838,Netherlands,NLD,EUR,3.45,0.863073404,53026.478,39904.241,2015-01-01
2839,Ukraine,UKR,UAH,36.0,23.35,2134.773,46689.41,2016-01-01
2840,Lithuania,LTU,EUR,8.8,2.5454,15734.38,11846.952,2014-01-01
2841,Brazil,BRA,BRL,13.5,2.59275,12601.257,29650.023,2015-01-01
2842,Belgium,BEL,EUR,3.8,0.824844311,47564.381,34176.927,2012-07-01
2843,Hong Kong,HKG,HKD,18.8,7.75135,40185.303,311600.188,2015-01-01
2844,Chile,CHL,CLP,2050.0,471.75,15316.01,7451111.363,2013-01-01
2845,Hong Kong,HKG,HKD,16.5,7.76735,34955.147,272090.864,2012-01-01
2846,Venezuela,VEN,VEF,30.0,4.29465,10934.275,,2012-01-01
2847,Finland,FIN,EUR,4.1,0.777756173,47850.555,37220.341,2013-07-01
2848,Brazil,BRA,BRL,15.5,3.24145,9182.996,30587.718,2016-07-01
2849,Chile,CHL,CLP,2300.0,651.12,13494.489,8826396.385,2016-07-01
2850,Philippines,PHL,PHP,131.0,47.0225,3039.234,138293.752,2016-01-01
2851,Costa Rica,CRI,CRC,2200.0,500.83,10107.452,5083072.758,2013-01-01
2852,Greece,GRC,EUR,3.05,0.912700224,21554.224,16220.292,2015-07-01
2853,Singapore,SGP,SGD,4.7,1.238,56967.426,71283.34,2014-07-01
2854,Switzerland,CHE,CHF,6.5,1.0088,84231.634,81062.952,2016-01-01
2855,Colombia,COL,COP,7900.0,3253.9,6337.022,17374719.787,2016-01-01
2856,Germany,DEU,EUR,3.64,0.824844311,46697.376,33553.949,2012-07-01
2857,Germany,DEU,EUR,3.67,0.737218475,46299.227,34860.269,2014-01-01
2858,Sri Lanka,LKA,LKR,350.0,130.8,3737.366,482797.668,2014-01-01
2859,Switzerland,CHE,CHF,6.16,0.9024,87873.59,81450.342,2014-07-01
2860,Japan,JPN,JPY,370.0,118.645,35005.662,4237226.28,2016-01-01
2861,Czech Republic,CZE,CZK,70.33,21.048,21890.781,387377.439,2012-07-01
2862,Sri Lanka,LKA,LKR,370.0,130.8,3446.355,440112.656,2013-07-01
2863,Colombia,COL,COP,7900.0,2708.9,8312.046,16633275.927,2015-07-01
2864,South Korea,KOR,KRW,4300.0,1143.5,29252.933,30798658.095,2015-07-01
2865,Turkey,TUR,TRY,8.25,1.8269,11221.402,18801.558,2012-07-01
2866,Chile,CHL,CLP,2100.0,627.485,14582.85,8317656.603,2015-01-01
2867,Singapore,SGP,SGD,4.4,1.2585,53891.462,67783.381,2012-07-01
2868,Euro area,EUZ,EUR,3.657962724,0.737218475,39787.2457860994,29957.1725773484,2014-01-01
2869,Estonia,EST,EUR,2.95,0.912700224,20253.974,15241.809,2015-07-01
2870,Poland,POL,PLN,9.2,3.0684,13550.385,42827.573,2014-01-01
2871,China,CHN,CNY,16.0,6.1341,6282.709,39658.032,2013-07-01
2872,United States,USA,USD,4.29,1.0,55263.817,55263.817,2015-07-01
2873,Ukraine,UKR,UAH,39.0,24.8,2134.773,46689.41,2016-07-01
2874,Germany,DEU,EUR,3.64,0.736946829,43883.393,34134.502,2013-01-01
2875,Indonesia,IDN,IDR,27939.0,12480.0,3532.669,41915863.356,2015-01-01
2876,Mexico,MEX,MXN,37.0,12.7384,10631.077,140005.523,2013-01-01
2877,Australia,AUS,AUD,5.035,1.089858863,68485.597,66118.566,2013-07-01
2878,Belgium,BEL,EUR,3.7,0.777756173,44824.163,34866.276,2013-07-01
2879,Egypt,EGY,EGP,16.75,7.00915,3569.482,21443.636,2013-07-01
2880,Netherlands,NLD,EUR,3.38,0.824844311,54342.114,39047.001,2012-07-01
2881,Malaysia,MYS,MYR,7.95,3.083,10806.823,33380.176,2013-01-01
2882,Peru,PER,PEN,10.0,2.8065,6904.355,18658.158,2014-01-01
2883,Peru,PER,PEN,10.0,2.5595,6631.809,17491.121,2013-01-01
2884,Portugal,PRT,EUR,2.95,0.736946829,20576.825,16005.592,2013-01-01
2885,Mexico,MEX,MXN,49.0,15.73975,11272.395,149837.751,2015-07-01
2886,Malaysia,MYS,MYR,7.65,3.8065,11165.249,36542.325,2015-07-01
2887,Indonesia,IDN,IDR,27939.0,9965.0,3739.917,35105215.357,2013-07-01
2888,Indonesia,IDN,IDR,27939.0,12140.0,3667.435,38365914.698,2014-01-01
2889,Pakistan,PAK,PKR,320.0,105.415,1390.648,134628.079,2014-01-01
2890,Czech Republic,CZE,CZK,70.33,18.89495,19880.902,389218.353,2013-01-01
2891,Belgium,BEL,EUR,3.7,0.863073404,47897.037,36044.161,2015-01-01
2892,China,CHN,CNY,17.2,6.2115,7645.875,46971.794,2015-01-01
2893,Thailand,THA,THB,108.0,34.0875,5951.877,193315.985,2015-07-01
2894,Israel,ISR,ILS,15.9,3.8485,34445.988,123252.198,2012-01-01
2895,Hong Kong,HKG,HKD,19.2,7.75235,42325.352,328095.544,2016-01-01
2896,Uruguay,URY,UYU,105.0,21.38,18271.525,373683.149,2014-01-01
2897,Finland,FIN,EUR,4.1,0.737218475,50006.019,37651.239,2014-01-01
2898,Uruguay,URY,UYU,113.0,22.97,18271.525,373683.149,2014-07-01
2899,South Africa,ZAF,ZAR,20.9,9.047,8207.059,67379.275,2013-01-01
2900,Thailand,THA,THB,96.0,32.875,6168.268,189525.998,2014-01-01
2901,Poland,POL,PLN,9.2,3.0714,13550.385,42827.573,2014-07-01
2902,Finland,FIN,EUR,4.1,0.930232558,42867.09,38632.044,2016-01-01
2903,Japan,JPN,JPY,370.0,106.725,35005.662,4237226.28,2016-07-01
2904,Czech Republic,CZE,CZK,75.0,24.54655,17842.868,438912.251,2016-07-01
2905,Italy,ITA,EUR,3.5,0.788239467,38276.057,27502.891,2012-01-01
2906,Sri Lanka,LKA,LKR,290.0,131.0,3320.074,367240.604,2012-07-01
2907,Germany,DEU,EUR,3.67,0.863073404,48035.95,36148.698,2015-01-01
2908,Britain,GBR,GBP,2.89,0.661594443,47468.211,28832.825,2015-01-01
2909,Thailand,THA,THB,87.0,29.755,5860.583,182165.04,2013-01-01
2910,Hong Kong,HKG,HKD,18.8,7.75045,38233.352,296537.88,2014-07-01
2911,South Korea,KOR,KRW,4100.0,1023.75,27179.519,29761097.472,2014-07-01
2912,Russia,RUS,RUB,81.0,31.7693,14315.938,420492.302,2012-01-01
2913,Britain,GBR,GBP,2.89,0.586785589,43469.644,27787.742,2014-07-01
2914,Britain,GBR,GBP,2.89,0.640450877,47468.211,28832.825,2015-07-01
2915,Sri Lanka,LKA,LKR,350.0,144.05,4057.742,551596.9,2016-01-01
2916,Thailand,THA,THB,119.0,34.965,5840.05,200008.385,2016-07-01
2917,United States,USA,USD,3.81,1.0,50008.108,50008.108,2012-01-01
2918,Germany,DEU,EUR,3.67,0.742748914,46299.227,34860.269,2014-07-01
2919,Argentina,ARG,ARS,50.0,14.935,14895.316,138053.315,2016-07-01
2920,Israel,ISR,ILS,16.9,3.85875,36138.714,140465.158,2016-07-01
2921,Austria,AUT,EUR,3.39,0.912700224,51814.424,38992.129,2015-07-01
2922,Finland,FIN,EUR,3.75,0.788239467,51263.574,36834.946,2012-01-01
2923,Hong Kong,HKG,HKD,17.0,7.7591,36623.745,284069.028,2013-01-01
2924,Australia,AUS,AUD,5.3,1.415728746,51471.651,68390.646,2016-01-01
2925,Britain,GBR,GBP,2.99,0.758840492,44978.619,29434.05,2016-07-01
2926,Saudi Arabia,SAU,SAR,12.0,3.7505,22453.563,84200.86,2016-07-01
2927,Argentina,ARG,ARS,28.0,9.135,13208.831,107315.212,2015-07-01
2928,South Africa,ZAF,ZAR,30.0,14.27375,6256.667,79787.626,2016-07-01
2929,Russia,RUS,RUB,72.88,30.045,15303.447,475575.76,2013-01-01
2930,Russia,RUS,RUB,89.0,34.83725,15946.458,508586.341,2014-07-01
2931,Taiwan,TWN,TWD,79.0,31.493,22844.316,693787.589,2015-01-01
2932,Czech Republic,CZE,CZK,70.0,24.70225,19915.381,413393.53,2015-07-01
2933,Austria,AUT,EUR,3.6,0.908306463,44267.809,39894.379,2016-07-01
2934,Finland,FIN,EUR,4.6,0.908306463,42867.09,38632.044,2016-07-01
2935,South Korea,KOR,KRW,3900.0,1135.7,25459.168,28687560.101,2013-07-01
2936,Pakistan,PAK,PKR,300.0,100.735,1423.889,146641.564,2015-01-01
2937,South Africa,ZAF,ZAR,25.5,11.47875,6984.926,75748.03,2015-01-01
2938,Denmark,DNK,DKK,34.59,6.81105,62729.499,352067.223,2015-07-01
2939,Costa Rica,CRI,CRC,2150.0,535.25,11635.197,6219817.713,2016-01-01
2940,Norway,NOR,NOK,46.8,8.49355,74568.136,601329.88,2016-07-01
2941,Hong Kong,HKG,HKD,16.5,7.75815,34955.147,272090.864,2012-07-01
2942,United States,USA,USD,4.03,1.0,51736.738,51736.738,2013-01-01
2943,Malaysia,MYS,MYR,7.4,3.3235,10851.657,34192.601,2014-01-01
2944,China,CHN,CNY,17.0,6.2092,7645.875,46971.794,2015-07-01
2945,UAE,ARE,AED,13.0,3.6731,41422.602,152124.506,2016-01-01
2946,Brazil,BRA,BRL,12.0,2.27065,12782.844,24977.678,2013-07-01
2947,Argentina,ARG,ARS,21.0,8.16875,14488.829,79338.285,2014-07-01
2948,France,FRA,EUR,3.9,0.742748914,44144.638,33238.006,2014-07-01
2949,Colombia,COL,COP,8600.0,1921.0,8237.281,14810727.385,2013-07-01
2950,South Africa,ZAF,ZAR,22.5,10.04725,8207.059,67379.275,2013-07-01
